age,type,origin,rarity
7979,0,2,1.74328
7979,0,1,1.74328
7979,2,2,1.74328
7980,4,1,1.74338
7980,4,4,1.74338
7980,2,2,1.74338
7980,3,3,1.74338
7980,3,4,1.74338
7980,3,5,1.74338
7980,2,5,1.74338
7980,1,3,1.74338
7980,4,0,1.74338
7981,3,3,1.74347
7981,2,4,1.74347
7981,0,0,1.74347
7982,4,1,1.74357
7982,2,3,1.74357
7982,3,2,1.74357
7982,4,5,1.74357
7982,3,4,1.74357
7983,2,3,1.74367
7983,1,0,1.74367
7983,0,5,1.74367
7983,3,3,1.74367
7984,2,5,1.74376
7984,4,5,1.74376
7984,1,3,1.74376
7984,2,1,1.74376
7984,0,0,1.74376
7984,4,4,1.74376
7985,3,5,1.74386
7985,0,3,1.74386
7985,4,6,1.74386
7985,2,2,1.74386
7985,0,6,1.74386
7985,3,0,1.74386
7986,1,6,1.74396
7986,2,1,1.74396
7987,2,4,1.74405
7987,4,0,1.74405
7987,1,0,1.74405
7988,2,6,1.74415
7988,4,1,1.74415
7989,1,6,1.74425
7989,1,5,1.74425
7989,0,6,1.74425
7989,3,1,1.74425
7989,4,1,1.74425
7989,3,6,1.74425
7989,1,0,1.74425
7990,1,5,1.74435
7990,2,5,1.74435
7990,1,0,1.74435
7991,3,5,1.74444
7991,2,6,1.74444
7992,2,5,1.74454
7992,3,2,1.74454
7992,0,1,1.74454
7992,3,6,1.74454
7992,3,3,1.74454
7993,1,0,1.74464
7993,4,3,1.74464
7993,4,4,1.74464
7993,3,2,1.74464
7993,1,1,1.74464
7994,0,1,1.74473
7994,0,3,1.74473
7994,0,2,1.74473
7994,3,6,1.74473
7994,3,2,1.74473
7994,0,5,1.74473
7995,3,2,1.74483
7995,4,1,1.74483
7995,1,6,1.74483
7995,0,1,1.74483
7995,1,0,1.74483
7995,3,3,1.74483
7995,1,1,1.74483
7995,0,6,1.74483
7996,3,0,1.74493
7996,1,5,1.74493
7997,2,1,1.74502
7997,2,0,1.74502
7997,1,1,1.74502
7997,0,0,1.74502
7998,4,1,1.74512
7998,2,2,1.74512
7998,0,6,1.74512
7998,4,0,1.74512
7998,0,0,1.74512
7999,0,1,1.74522
7999,1,2,1.74522
7999,4,0,1.74522
7999,4,6,1.74522
7999,1,5,1.74522
7999,2,4,1.74522
7999,4,3,1.74522
8000,2,6,1.74531
8000,0,0,1.74531
8000,1,2,1.74531
8000,3,3,1.74531
8001,3,2,1.74541
8001,3,4,1.74541
8001,2,0,1.74541
8001,3,5,1.74541
8002,0,6,1.74551
8002,1,4,1.74551
8002,0,4,1.74551
8002,3,3,1.74551
8003,4,2,1.74561
8003,3,2,1.74561
8003,4,6,1.74561
8003,3,3,1.74561
8003,2,4,1.74561
8003,0,3,1.74561
8003,1,6,1.74561
8004,1,4,1.7457
8004,3,5,1.7457
8004,1,1,1.7457
8004,2,6,1.7457
8004,0,3,1.7457
8004,4,2,1.7457
8004,0,5,1.7457
8005,3,5,1.7458
8005,1,0,1.7458
8005,0,6,1.7458
8005,1,3,1.7458
8005,1,5,1.7458
8006,2,1,1.7459
8006,1,3,1.7459
8006,3,5,1.7459
8006,4,5,1.7459
8006,0,5,1.7459
8007,0,4,1.74599
8007,1,5,1.74599
8007,1,3,1.74599
8007,3,1,1.74599
8007,3,5,1.74599
8008,3,5,1.74609
8008,0,3,1.74609
8008,1,4,1.74609
8008,1,1,1.74609
8008,4,0,1.74609
8008,3,2,1.74609
8008,3,0,1.74609
8008,1,3,1.74609
8008,4,6,1.74609
8009,3,2,1.74619
8009,4,4,1.74619
8009,2,6,1.74619
8009,0,4,1.74619
8010,3,5,1.74628
8010,3,6,1.74628
8010,2,4,1.74628
8011,4,3,1.74638
8011,2,0,1.74638
8011,4,2,1.74638
8011,1,4,1.74638
8011,3,0,1.74638
8012,4,4,1.74648
8012,4,5,1.74648
8012,0,4,1.74648
8012,0,2,1.74648
8012,2,2,1.74648
8012,2,3,1.74648
8012,1,5,1.74648
8013,4,3,1.74658
8013,2,3,1.74658
8013,4,2,1.74658
8013,0,6,1.74658
8013,4,6,1.74658
8014,1,2,1.74667
8014,3,3,1.74667
8014,4,4,1.74667
8014,3,5,1.74667
8014,1,0,1.74667
8014,4,2,1.74667
8014,3,1,1.74667
8015,3,1,1.74677
8015,2,2,1.74677
8015,4,5,1.74677
8015,1,4,1.74677
8015,2,3,1.74677
8015,3,5,1.74677
8015,3,2,1.74677
8016,1,2,1.74687
8016,1,0,1.74687
8016,4,5,1.74687
8016,1,1,1.74687
8016,0,3,1.74687
8016,3,3,1.74687
8017,3,1,1.74696
8017,2,4,1.74696
8017,3,6,1.74696
8017,4,6,1.74696
8018,0,5,1.74706
8018,2,2,1.74706
8018,4,3,1.74706
8018,1,1,1.74706
8018,2,4,1.74706
8018,3,6,1.74706
8018,3,2,1.74706
8019,3,2,1.74716
8019,1,5,1.74716
8019,4,5,1.74716
8019,1,4,1.74716
8019,4,3,1.74716
8020,1,6,1.74725
8020,3,3,1.74725
8020,3,5,1.74725
8020,2,3,1.74725
8020,4,1,1.74725
8021,0,1,1.74735
8021,4,4,1.74735
8021,1,0,1.74735
8022,4,0,1.74745
8022,1,5,1.74745
8022,3,4,1.74745
8022,0,4,1.74745
8022,1,2,1.74745
8022,0,5,1.74745
8022,4,1,1.74745
8023,2,1,1.74754
8023,4,2,1.74754
8023,1,5,1.74754
8023,2,6,1.74754
8023,2,5,1.74754
8023,0,6,1.74754
8023,1,4,1.74754
8023,0,0,1.74754
8023,1,3,1.74754
8023,4,3,1.74754
8023,1,1,1.74754
8024,2,1,1.74764
8024,3,3,1.74764
8024,2,3,1.74764
8024,3,5,1.74764
8026,2,6,1.74784
8026,3,3,1.74784
8026,1,5,1.74784
8026,3,1,1.74784
8026,0,6,1.74784
8026,2,5,1.74784
8026,1,1,1.74784
8027,3,3,1.74793
8027,1,3,1.74793
8027,2,4,1.74793
8027,1,1,1.74793
8028,3,0,1.74803
8028,4,5,1.74803
8028,0,3,1.74803
8028,2,4,1.74803
8029,1,0,1.74813
8029,1,1,1.74813
8029,3,6,1.74813
8029,1,6,1.74813
8029,4,1,1.74813
8029,2,3,1.74813
8029,0,4,1.74813
8029,2,1,1.74813
8029,2,5,1.74813
8029,3,3,1.74813
8029,0,3,1.74813
8030,2,2,1.74822
8030,0,3,1.74822
8030,2,1,1.74822
8030,3,5,1.74822
8031,4,1,1.74832
8031,2,5,1.74832
8031,2,1,1.74832
8031,3,4,1.74832
8031,4,3,1.74832
8032,2,6,1.74842
8032,3,1,1.74842
8032,4,3,1.74842
8032,1,4,1.74842
8032,3,0,1.74842
8033,4,0,1.74851
8033,0,0,1.74851
8033,0,1,1.74851
8033,3,5,1.74851
8033,3,6,1.74851
8033,4,1,1.74851
8034,2,5,1.74861
8034,3,6,1.74861
8034,0,1,1.74861
8034,0,3,1.74861
8034,1,3,1.74861
8034,3,2,1.74861
8035,3,3,1.74871
8035,4,6,1.74871
8035,3,6,1.74871
8035,2,1,1.74871
8035,4,0,1.74871
8036,0,0,1.74881
8036,4,5,1.74881
8036,2,1,1.74881
8036,4,1,1.74881
8036,2,3,1.74881
8036,1,6,1.74881
8036,4,4,1.74881
8036,1,4,1.74881
8037,0,0,1.7489
8037,1,3,1.7489
8037,3,0,1.7489
8038,3,1,1.749
8038,0,2,1.749
8038,4,6,1.749
8039,4,6,1.7491
8039,2,3,1.7491
8039,1,2,1.7491
8039,1,0,1.7491
8040,2,4,1.74919
8040,4,5,1.74919
8040,2,0,1.74919
8041,4,3,1.74929
8041,0,3,1.74929
8041,2,3,1.74929
8042,2,6,1.74939
8042,4,4,1.74939
8042,3,6,1.74939
8042,4,5,1.74939
8043,1,3,1.74948
8043,4,4,1.74948
8043,0,3,1.74948
8043,1,6,1.74948
8044,4,5,1.74958
8044,0,0,1.74958
8045,2,0,1.74968
8045,2,6,1.74968
8045,4,0,1.74968
8046,0,6,1.74977
8046,0,5,1.74977
8046,4,5,1.74977
8046,2,1,1.74977
8046,1,1,1.74977
8047,1,2,1.74987
8047,1,1,1.74987
8047,3,2,1.74987
8047,0,2,1.74987
8048,3,0,1.74997
8048,3,4,1.74997
8048,3,3,1.74997
8048,4,0,1.74997
8049,3,3,1.75007
8049,1,5,1.75007
8049,4,2,1.75007
8049,0,5,1.75007
8049,2,3,1.75007
8049,4,6,1.75007
8049,1,0,1.75007
8050,2,1,1.75016
8050,4,1,1.75016
8050,4,0,1.75016
8050,0,2,1.75016
8050,1,4,1.75016
8051,1,6,1.75026
8051,3,4,1.75026
8051,1,0,1.75026
8051,1,3,1.75026
8052,4,6,1.75036
8052,3,4,1.75036
8052,2,3,1.75036
8052,1,6,1.75036
8053,1,5,1.75045
8053,1,3,1.75045
8053,0,6,1.75045
8053,0,0,1.75045
8053,1,1,1.75045
8053,1,6,1.75045
8054,4,0,1.75055
8054,1,0,1.75055
8054,4,5,1.75055
8055,4,5,1.75065
8055,4,2,1.75065
8056,4,2,1.75074
8056,2,3,1.75074
8056,1,5,1.75074
8056,1,4,1.75074
8056,3,2,1.75074
8057,0,1,1.75084
8058,3,1,1.75094
8058,3,4,1.75094
8058,1,6,1.75094
8058,1,2,1.75094
8058,0,1,1.75094
8058,4,4,1.75094
8058,4,5,1.75094
8058,2,5,1.75094
8058,1,5,1.75094
8059,1,6,1.75104
8059,1,1,1.75104
8059,4,6,1.75104
8060,1,2,1.75113
8060,4,5,1.75113
8060,0,6,1.75113
8060,4,3,1.75113
8061,2,2,1.75123
8061,1,5,1.75123
8061,0,4,1.75123
8061,0,6,1.75123
8061,2,1,1.75123
8061,3,4,1.75123
8062,4,6,1.75133
8062,2,2,1.75133
8062,0,3,1.75133
8062,3,5,1.75133
8062,1,2,1.75133
8062,0,2,1.75133
8063,3,6,1.75142
8063,3,4,1.75142
8063,4,6,1.75142
8063,1,2,1.75142
8064,4,4,1.75152
8065,2,5,1.75162
8065,3,3,1.75162
8066,1,6,1.75171
8066,4,3,1.75171
8066,1,5,1.75171
8066,2,6,1.75171
8066,1,3,1.75171
8066,0,2,1.75171
8066,1,2,1.75171
8066,0,4,1.75171
8066,0,5,1.75171
8067,4,2,1.75181
8067,4,6,1.75181
8067,4,4,1.75181
8067,1,4,1.75181
8067,4,3,1.75181
8068,3,6,1.75191
8068,0,0,1.75191
8068,3,0,1.75191
8068,4,6,1.75191
8068,4,1,1.75191
8068,1,6,1.75191
8069,0,6,1.75201
8069,3,1,1.75201
8069,3,5,1.75201
8069,2,0,1.75201
8070,4,5,1.7521
8070,3,5,1.7521
8070,0,5,1.7521
8070,4,6,1.7521
8070,3,1,1.7521
8071,1,5,1.7522
8071,1,1,1.7522
8071,1,6,1.7522
8071,3,3,1.7522
8071,0,0,1.7522
8071,0,6,1.7522
8071,0,3,1.7522
8072,0,2,1.7523
8072,4,5,1.7523
8072,1,5,1.7523
8072,3,3,1.7523
8072,2,6,1.7523
8072,4,2,1.7523
8073,3,0,1.75239
8073,2,2,1.75239
8073,0,6,1.75239
8074,1,4,1.75249
8075,1,1,1.75259
8075,0,0,1.75259
8075,3,6,1.75259
8075,1,6,1.75259
8075,4,5,1.75259
8075,4,1,1.75259
8075,4,6,1.75259
8075,1,2,1.75259
8076,1,4,1.75268
8076,3,1,1.75268
8076,4,2,1.75268
8076,1,5,1.75268
8077,4,6,1.75278
8077,3,1,1.75278
8077,3,5,1.75278
8077,1,4,1.75278
8078,1,3,1.75288
8078,1,0,1.75288
8078,4,6,1.75288
8078,2,4,1.75288
8078,3,4,1.75288
8079,2,0,1.75297
8079,2,1,1.75297
8079,2,4,1.75297
8079,1,5,1.75297
8079,0,6,1.75297
8080,4,6,1.75307
8080,4,5,1.75307
8080,4,2,1.75307
8080,1,3,1.75307
8081,1,0,1.75317
8081,2,2,1.75317
8081,4,2,1.75317
8081,0,1,1.75317
8081,1,3,1.75317
8081,0,6,1.75317
8081,4,6,1.75317
8082,3,5,1.75327
8082,1,1,1.75327
8082,0,6,1.75327
8082,4,5,1.75327
8082,4,6,1.75327
8082,0,1,1.75327
8082,3,0,1.75327
8083,1,1,1.75336
8083,4,0,1.75336
8083,4,6,1.75336
8084,3,2,1.75346
8084,4,0,1.75346
8084,1,2,1.75346
8085,2,5,1.75356
8085,1,0,1.75356
8085,1,4,1.75356
8085,1,2,1.75356
8085,4,3,1.75356
8085,0,5,1.75356
8086,1,4,1.75365
8086,2,2,1.75365
8086,4,1,1.75365
8086,1,5,1.75365
8086,2,6,1.75365
8087,1,4,1.75375
8087,0,6,1.75375
8087,2,1,1.75375
8087,0,0,1.75375
8087,4,4,1.75375
8087,0,3,1.75375
8088,3,3,1.75385
8088,0,1,1.75385
8088,3,4,1.75385
8088,2,0,1.75385
8089,4,1,1.75394
8089,3,4,1.75394
8089,2,0,1.75394
8089,1,2,1.75394
8089,2,2,1.75394
8090,1,2,1.75404
8090,2,5,1.75404
8091,3,2,1.75414
8091,4,6,1.75414
8091,2,2,1.75414
8091,4,2,1.75414
8091,2,4,1.75414
8092,4,5,1.75424
8092,0,3,1.75424
8092,2,6,1.75424
8092,4,3,1.75424
8092,4,1,1.75424
8093,4,4,1.75433
8093,1,2,1.75433
8093,0,4,1.75433
8094,0,0,1.75443
8094,2,0,1.75443
8095,0,5,1.75453
8095,4,6,1.75453
8095,3,0,1.75453
8095,1,6,1.75453
8095,0,1,1.75453
8095,4,4,1.75453
8095,0,2,1.75453
8095,2,4,1.75453
8095,1,0,1.75453
8095,2,2,1.75453
8096,0,2,1.75462
8096,0,6,1.75462
8096,3,2,1.75462
8096,2,3,1.75462
8096,2,5,1.75462
8097,2,5,1.75472
8097,3,5,1.75472
8097,0,0,1.75472
8097,2,3,1.75472
8097,2,0,1.75472
8097,4,4,1.75472
8097,4,1,1.75472
8098,2,1,1.75482
8098,0,0,1.75482
8098,4,0,1.75482
8099,1,3,1.75491
8099,0,0,1.75491
8099,2,3,1.75491
8099,4,2,1.75491
8099,2,6,1.75491
8099,4,3,1.75491
8099,2,1,1.75491
8100,0,4,1.75501
8100,2,4,1.75501
8100,3,3,1.75501
8100,2,1,1.75501
8100,0,2,1.75501
8100,0,3,1.75501
8100,2,2,1.75501
8101,0,2,1.75511
8102,3,0,1.7552
8102,2,4,1.7552
8102,0,6,1.7552
8102,2,1,1.7552
8103,0,2,1.7553
8103,1,3,1.7553
8103,2,4,1.7553
8104,1,3,1.7554
8104,0,5,1.7554
8104,0,0,1.7554
8105,4,5,1.7555
8105,0,1,1.7555
8105,3,0,1.7555
8105,1,2,1.7555
8105,3,2,1.7555
8105,2,4,1.7555
8106,2,3,1.75559
8106,2,0,1.75559
8106,1,4,1.75559
8106,1,5,1.75559
8106,1,6,1.75559
8106,3,5,1.75559
8107,4,0,1.75569
8107,4,4,1.75569
8107,1,0,1.75569
8107,3,3,1.75569
8107,4,1,1.75569
8107,0,1,1.75569
8108,1,3,1.75579
8108,0,5,1.75579
8108,1,4,1.75579
8108,2,6,1.75579
8109,2,3,1.75588
8109,1,2,1.75588
8109,3,2,1.75588
8110,0,1,1.75598
8110,0,2,1.75598
8110,4,4,1.75598
8111,4,1,1.75608
8111,1,4,1.75608
8111,4,4,1.75608
8111,4,0,1.75608
8111,2,0,1.75608
8112,3,6,1.75617
8112,0,0,1.75617
8112,0,2,1.75617
8112,1,3,1.75617
8113,4,2,1.75627
8113,1,4,1.75627
8113,0,2,1.75627
8113,2,1,1.75627
8114,0,0,1.75637
8114,4,0,1.75637
8114,4,4,1.75637
8114,2,6,1.75637
8114,2,5,1.75637
8114,4,6,1.75637
8114,3,4,1.75637
8114,4,5,1.75637
8115,0,1,1.75647
8115,4,5,1.75647
8115,4,1,1.75647
8115,2,2,1.75647
8116,4,1,1.75656
8116,1,0,1.75656
8116,0,4,1.75656
8116,0,6,1.75656
8116,0,5,1.75656
8116,4,3,1.75656
8117,3,6,1.75666
8117,3,1,1.75666
8117,4,0,1.75666
8118,2,5,1.75676
8118,4,0,1.75676
8118,0,6,1.75676
8118,0,2,1.75676
8118,4,1,1.75676
8118,0,5,1.75676
8118,3,0,1.75676
8118,2,3,1.75676
8119,0,6,1.75685
8119,2,3,1.75685
8119,2,0,1.75685
8120,4,3,1.75695
8120,3,1,1.75695
8120,0,3,1.75695
8120,4,6,1.75695
8120,0,2,1.75695
8120,3,6,1.75695
8120,2,5,1.75695
8120,3,5,1.75695
8121,1,3,1.75705
8121,0,2,1.75705
8121,3,6,1.75705
8121,4,3,1.75705
8121,0,0,1.75705
8121,0,3,1.75705
8121,2,2,1.75705
8121,3,5,1.75705
8122,0,4,1.75714
8122,3,0,1.75714
8122,1,3,1.75714
8122,4,0,1.75714
8122,2,5,1.75714
8122,3,2,1.75714
8123,1,3,1.75724
8123,2,1,1.75724
8123,4,1,1.75724
8123,2,3,1.75724
8123,1,2,1.75724
8124,1,6,1.75734
8124,0,4,1.75734
8124,3,3,1.75734
8124,3,5,1.75734
8124,2,3,1.75734
8125,0,5,1.75743
8125,2,5,1.75743
8125,0,6,1.75743
8125,0,4,1.75743
8125,4,5,1.75743
8125,3,2,1.75743
8125,0,3,1.75743
8126,4,4,1.75753
8126,0,1,1.75753
8126,1,1,1.75753
8126,1,4,1.75753
8126,4,1,1.75753
8127,4,0,1.75763
8127,2,0,1.75763
8128,4,6,1.75773
8128,4,0,1.75773
8128,4,5,1.75773
8128,1,3,1.75773
8128,1,1,1.75773
8128,2,4,1.75773
8128,0,5,1.75773
8128,4,1,1.75773
8129,4,4,1.75782
8129,2,1,1.75782
8129,3,0,1.75782
8129,2,3,1.75782
8129,1,1,1.75782
8129,3,4,1.75782
8129,1,5,1.75782
8129,0,6,1.75782
8129,1,0,1.75782
8129,1,3,1.75782
8130,0,0,1.75792
8130,3,3,1.75792
8130,0,6,1.75792
8130,2,6,1.75792
8130,2,0,1.75792
8130,3,6,1.75792
8131,0,4,1.75802
8131,4,5,1.75802
8131,4,3,1.75802
8131,3,0,1.75802
8132,2,2,1.75811
8132,4,5,1.75811
8132,4,3,1.75811
8132,4,4,1.75811
8132,0,4,1.75811
8132,1,1,1.75811
8132,3,2,1.75811
8132,1,4,1.75811
8132,1,2,1.75811
8132,0,3,1.75811
8133,2,1,1.75821
8133,4,0,1.75821
8133,0,2,1.75821
8133,3,2,1.75821
8133,4,5,1.75821
8133,0,1,1.75821
8133,1,1,1.75821
8133,0,3,1.75821
8134,2,3,1.75831
8134,4,4,1.75831
8134,2,6,1.75831
8134,4,1,1.75831
8134,0,0,1.75831
8135,1,6,1.7584
8135,3,3,1.7584
8135,2,5,1.7584
8135,3,5,1.7584
8136,0,4,1.7585
8136,3,4,1.7585
8136,1,3,1.7585
8136,3,5,1.7585
8136,0,2,1.7585
8136,2,0,1.7585
8137,0,3,1.7586
8137,1,4,1.7586
8137,1,5,1.7586
8137,0,5,1.7586
8137,4,2,1.7586
8137,4,5,1.7586
8137,0,6,1.7586
8137,3,5,1.7586
8138,0,3,1.7587
8138,4,6,1.7587
8138,2,2,1.7587
8138,4,5,1.7587
8139,3,5,1.75879
8139,4,3,1.75879
8139,2,1,1.75879
8139,1,5,1.75879
8139,2,4,1.75879
8139,4,5,1.75879
8139,3,0,1.75879
8139,4,2,1.75879
8139,4,0,1.75879
8140,0,3,1.75889
8140,0,5,1.75889
8140,1,0,1.75889
8140,1,1,1.75889
8140,1,3,1.75889
8141,4,5,1.75899
8141,4,2,1.75899
8141,1,6,1.75899
8141,1,5,1.75899
8142,0,2,1.75908
8142,0,6,1.75908
8142,1,4,1.75908
8142,3,5,1.75908
8142,2,0,1.75908
8143,0,5,1.75918
8143,4,6,1.75918
8143,2,3,1.75918
8143,3,5,1.75918
8143,4,1,1.75918
8143,2,6,1.75918
8144,1,6,1.75928
8144,3,2,1.75928
8145,1,1,1.75937
8145,2,2,1.75937
8145,4,6,1.75937
8146,1,2,1.75947
8146,3,1,1.75947
8146,1,1,1.75947
8146,0,6,1.75947
8147,2,4,1.75957
8147,3,5,1.75957
8147,4,3,1.75957
8147,1,4,1.75957
8147,4,4,1.75957
8147,3,6,1.75957
8147,2,2,1.75957
8148,1,1,1.75967
8148,1,5,1.75967
8148,1,3,1.75967
8148,4,0,1.75967
8149,4,3,1.75976
8149,1,6,1.75976
8149,1,5,1.75976
8149,2,6,1.75976
8149,0,2,1.75976
8149,0,1,1.75976
8149,1,0,1.75976
8150,0,6,1.75986
8150,0,3,1.75986
8150,1,4,1.75986
8151,2,3,1.75996
8151,0,6,1.75996
8151,3,2,1.75996
8151,1,0,1.75996
8151,3,3,1.75996
8151,1,5,1.75996
8151,3,4,1.75996
8152,2,2,1.76005
8152,3,5,1.76005
8152,3,4,1.76005
8152,1,4,1.76005
8153,2,3,1.76015
8153,0,4,1.76015
8153,2,4,1.76015
8153,1,4,1.76015
8153,4,3,1.76015
8153,1,1,1.76015
8153,3,4,1.76015
8154,1,0,1.76025
8154,3,6,1.76025
8154,4,1,1.76025
8154,0,1,1.76025
8154,2,2,1.76025
8154,4,2,1.76025
8155,1,0,1.76034
8155,1,5,1.76034
8156,4,0,1.76044
8156,1,0,1.76044
8156,1,2,1.76044
8156,0,2,1.76044
8156,0,5,1.76044
8157,4,1,1.76054
8157,1,0,1.76054
8157,1,3,1.76054
8158,3,5,1.76063
8158,0,1,1.76063
8158,4,3,1.76063
8159,0,6,1.76073
8159,3,4,1.76073
8159,2,0,1.76073
8159,4,4,1.76073
8159,3,5,1.76073
8160,1,5,1.76083
8160,3,1,1.76083
8160,0,2,1.76083
8160,4,4,1.76083
8160,4,6,1.76083
8161,0,3,1.76093
8162,2,0,1.76102
8162,0,3,1.76102
8162,2,1,1.76102
8163,4,0,1.76112
8163,0,3,1.76112
8163,4,6,1.76112
8163,3,3,1.76112
8163,1,1,1.76112
8164,4,6,1.76122
8164,0,6,1.76122
8164,0,0,1.76122
8164,2,1,1.76122
8165,4,6,1.76131
8165,0,6,1.76131
8165,2,6,1.76131
8165,0,1,1.76131
8166,3,2,1.76141
8166,2,2,1.76141
8166,4,1,1.76141
8166,0,3,1.76141
8167,1,6,1.76151
8167,4,3,1.76151
8167,4,4,1.76151
8167,2,6,1.76151
8168,0,4,1.7616
8168,4,1,1.7616
8168,4,6,1.7616
8168,3,1,1.7616
8168,3,3,1.7616
8168,3,2,1.7616
8168,0,6,1.7616
8169,1,1,1.7617
8170,2,5,1.7618
8171,0,1,1.7619
8171,0,3,1.7619
8171,1,6,1.7619
8171,0,6,1.7619
8172,2,0,1.76199
8172,4,3,1.76199
8172,4,0,1.76199
8172,3,6,1.76199
8172,4,2,1.76199
8172,0,4,1.76199
8172,4,4,1.76199
8172,3,1,1.76199
8173,1,0,1.76209
8173,3,6,1.76209
8173,2,4,1.76209
8173,4,3,1.76209
8173,4,4,1.76209
8173,0,3,1.76209
8173,4,0,1.76209
8174,3,0,1.76219
8174,2,4,1.76219
8174,2,2,1.76219
8174,2,6,1.76219
8174,0,2,1.76219
8175,3,1,1.76228
8175,3,6,1.76228
8175,1,1,1.76228
8175,2,2,1.76228
8175,0,0,1.76228
8175,2,5,1.76228
8175,1,0,1.76228
8175,0,4,1.76228
8175,1,6,1.76228
8175,3,5,1.76228
8176,2,5,1.76238
8176,4,0,1.76238
8176,3,2,1.76238
8176,4,6,1.76238
8177,4,4,1.76248
8177,0,6,1.76248
8177,3,6,1.76248
8177,3,3,1.76248
8178,1,6,1.76257
8178,4,6,1.76257
8179,0,3,1.76267
8179,3,6,1.76267
8179,3,0,1.76267
8179,3,3,1.76267
8179,2,5,1.76267
8179,1,3,1.76267
8179,0,0,1.76267
8180,0,2,1.76277
8180,1,3,1.76277
8180,4,6,1.76277
8180,0,5,1.76277
8180,2,4,1.76277
8181,3,3,1.76286
8181,0,1,1.76286
8181,1,3,1.76286
8181,2,1,1.76286
8181,4,0,1.76286
8181,3,1,1.76286
8181,0,3,1.76286
8182,3,1,1.76296
8182,1,4,1.76296
8182,1,6,1.76296
8183,1,0,1.76306
8183,3,4,1.76306
8183,1,3,1.76306
8184,2,1,1.76316
8184,2,5,1.76316
8184,2,4,1.76316
8184,3,1,1.76316
8184,4,0,1.76316
8184,4,2,1.76316
8185,2,0,1.76325
8186,2,6,1.76335
8186,0,0,1.76335
8186,3,1,1.76335
8186,0,4,1.76335
8187,4,0,1.76345
8187,2,0,1.76345
8187,0,5,1.76345
8187,3,0,1.76345
8187,0,1,1.76345
8188,2,1,1.76354
8188,1,4,1.76354
8188,1,6,1.76354
8188,2,6,1.76354
8189,3,2,1.76364
8189,0,1,1.76364
8189,3,4,1.76364
8189,1,5,1.76364
8189,3,3,1.76364
8189,2,0,1.76364
8190,0,6,1.76374
8190,4,5,1.76374
8190,3,2,1.76374
8190,3,3,1.76374
8190,2,4,1.76374
8191,1,0,1.76383
8191,4,3,1.76383
8191,0,0,1.76383
8191,2,4,1.76383
8191,0,4,1.76383
8191,0,6,1.76383
8191,1,5,1.76383
8192,3,5,1.76393
8192,2,4,1.76393
8192,1,3,1.76393
8193,1,1,1.76403
8193,0,6,1.76403
8193,1,6,1.76403
8193,1,5,1.76403
8193,2,6,1.76403
8193,0,3,1.76403
8193,4,4,1.76403
8194,3,4,1.76413
8194,4,2,1.76413
8194,4,3,1.76413
8194,1,1,1.76413
8195,0,6,1.76422
8195,0,5,1.76422
8195,1,2,1.76422
8195,1,6,1.76422
8196,3,6,1.76432
8196,4,2,1.76432
8196,3,0,1.76432
8196,1,2,1.76432
8196,2,4,1.76432
8196,4,3,1.76432
8196,2,5,1.76432
8196,1,3,1.76432
8196,2,1,1.76432
8197,2,0,1.76442
8197,3,5,1.76442
8197,1,4,1.76442
8198,4,6,1.76451
8198,4,4,1.76451
8198,2,4,1.76451
8199,0,5,1.76461
8199,0,0,1.76461
8199,4,6,1.76461
8199,1,3,1.76461
8199,0,6,1.76461
8200,3,6,1.76471
8200,4,0,1.76471
8200,4,1,1.76471
8200,2,1,1.76471
8200,1,3,1.76471
8201,2,6,1.7648
8201,3,5,1.7648
8201,1,5,1.7648
8201,4,3,1.7648
8201,3,3,1.7648
8202,2,1,1.7649
8202,4,5,1.7649
8202,0,1,1.7649
8202,0,4,1.7649
8202,2,5,1.7649
8203,4,4,1.765
8203,4,2,1.765
8203,4,1,1.765
8203,1,0,1.765
8203,2,0,1.765
8203,2,5,1.765
8203,0,1,1.765
8204,1,2,1.76509
8204,1,0,1.76509
8204,2,0,1.76509
8204,1,4,1.76509
8205,3,2,1.76519
8205,3,4,1.76519
8205,3,0,1.76519
8205,1,4,1.76519
8205,1,0,1.76519
8205,0,0,1.76519
8206,4,5,1.76529
8206,3,2,1.76529
8207,1,5,1.76539
8207,3,4,1.76539
8207,4,1,1.76539
8207,0,0,1.76539
8207,0,1,1.76539
8207,4,6,1.76539
8207,3,1,1.76539
8207,0,3,1.76539
8207,0,2,1.76539
8207,3,0,1.76539
8208,1,5,1.76548
8209,0,0,1.76558
8209,2,4,1.76558
8209,4,1,1.76558
8209,2,0,1.76558
8209,3,4,1.76558
8209,1,3,1.76558
8210,2,3,1.76568
8210,0,1,1.76568
8210,1,2,1.76568
8210,1,1,1.76568
8210,4,0,1.76568
8210,2,5,1.76568
8210,4,2,1.76568
8211,1,3,1.76577
8211,2,2,1.76577
8211,2,3,1.76577
8212,3,6,1.76587
8212,2,4,1.76587
8212,1,3,1.76587
8213,3,4,1.76597
8213,2,2,1.76597
8213,3,3,1.76597
8213,4,5,1.76597
8214,4,5,1.76606
8214,0,2,1.76606
8215,0,1,1.76616
8215,4,2,1.76616
8215,2,2,1.76616
8216,3,3,1.76626
8216,0,1,1.76626
8216,4,4,1.76626
8216,0,6,1.76626
8216,1,2,1.76626
8216,1,6,1.76626
8217,2,4,1.76636
8217,3,5,1.76636
8217,0,1,1.76636
8217,1,1,1.76636
8217,3,2,1.76636
